state_abbrev,state_name,year,sector,electricity_usage_mwh
MS,Mississippi,2020,Commercial,13185143
MS,Mississippi,2020,Industrial,15302064
MS,Mississippi,2020,Residential,17994833
MS,Mississippi,2021,Commercial,13676163
MS,Mississippi,2021,Industrial,15769265
MS,Mississippi,2021,Residential,18569936
MS,Mississippi,2022,Commercial,14089632
MS,Mississippi,2022,Industrial,15972024
MS,Mississippi,2022,Residential,18917877
MS,Mississippi,2023,Commercial,14230944
MS,Mississippi,2023,Industrial,15646628
MS,Mississippi,2023,Residential,18544190
MS,Mississippi,2024,Commercial,14172165
MS,Mississippi,2024,Industrial,15919246
MS,Mississippi,2024,Residential,18593201
MT,Montana,1990,Commercial,2737526
MT,Montana,1990,Industrial,6529326
MT,Montana,1990,Residential,3358385
MT,Montana,1991,Commercial,2818850
MT,Montana,1991,Industrial,6622098
MT,Montana,1991,Residential,3458893
MT,Montana,1992,Commercial,2859488
MT,Montana,1992,Industrial,6414379
MT,Montana,1992,Residential,3286365
MT,Montana,1993,Commercial,3026077
MT,Montana,1993,Industrial,5836579
MT,Montana,1993,Residential,3597987
MT,Montana,1994,Commercial,3096032
MT,Montana,1994,Industrial,5960540
MT,Montana,1994,Residential,3566917
MT,Montana,1995,Commercial,3133252
MT,Montana,1995,Industrial,6367702
MT,Montana,1995,Residential,3639879
MT,Montana,1996,Commercial,3298600
MT,Montana,1996,Industrial,6305683
MT,Montana,1996,Residential,3910516
MT,Montana,1997,Commercial,3292924
MT,Montana,1997,Industrial,4536674
MT,Montana,1997,Residential,3803973
MT,Montana,1998,Commercial,3313181
MT,Montana,1998,Industrial,6773787
MT,Montana,1998,Residential,3722471
MT,Montana,1999,Commercial,3025111
MT,Montana,1999,Industrial,6257748
MT,Montana,1999,Residential,3664414
MT,Montana,2000,Commercial,3791861
MT,Montana,2000,Industrial,6567934
MT,Montana,2000,Residential,3907754
MT,Montana,2001,Commercial,3865679
MT,Montana,2001,Industrial,3370259
MT,Montana,2001,Residential,3886224
MT,Montana,2002,Commercial,4003108
MT,Montana,2002,Industrial,4462794
MT,Montana,2002,Residential,4030664
MT,Montana,2003,Commercial,4437530
MT,Montana,2003,Industrial,4266980
MT,Montana,2003,Residential,4120150
MT,Montana,2004,Commercial,4330178
MT,Montana,2004,Industrial,4573843
MT,Montana,2004,Residential,4052761
MT,Montana,2005,Commercial,4473394
MT,Montana,2005,Industrial,4783996
MT,Montana,2005,Residential,4221448
MT,Montana,2006,Commercial,4685992
MT,Montana,2006,Industrial,4735015
MT,Montana,2006,Residential,4393973
MT,Montana,2007,Commercial,4827724
MT,Montana,2007,Industrial,6162717
MT,Montana,2007,Residential,4541544
MT,Montana,2008,Commercial,4825520
MT,Montana,2008,Industrial,5831413
MT,Montana,2008,Residential,4669467
MT,Montana,2009,Commercial,4790862
MT,Montana,2009,Industrial,4772512
MT,Montana,2009,Residential,4790401
MT,Montana,2010,Commercial,4789182
MT,Montana,2010,Industrial,4239477
MT,Montana,2010,Residential,4742794
MT,Montana,2011,Commercial,4892271
MT,Montana,2011,Industrial,3982700
MT,Montana,2011,Residential,4913110
MT,Montana,2012,Commercial,4917509
MT,Montana,2012,Industrial,4167509
MT,Montana,2012,Residential,4778365
MT,Montana,2013,Commercial,4889642
MT,Montana,2013,Industrial,4229061
MT,Montana,2013,Residential,4926471
MT,Montana,2014,Commercial,4903160
MT,Montana,2014,Industrial,4229989
MT,Montana,2014,Residential,4969243
MT,Montana,2015,Commercial,4894095
MT,Montana,2015,Industrial,4487603
MT,Montana,2015,Residential,4825213
MT,Montana,2016,Commercial,4831636
MT,Montana,2016,Industrial,4416418
MT,Montana,2016,Residential,4852547
MT,Montana,2017,Commercial,4970119
MT,Montana,2017,Industrial,4514949
MT,Montana,2017,Residential,5224588
MT,Montana,2018,Commercial,4921231
MT,Montana,2018,Industrial,4719928
MT,Montana,2018,Residential,5197686
MT,Montana,2019,Commercial,4956080
MT,Montana,2019,Industrial,5057088
MT,Montana,2019,Residential,5308103
MT,Montana,2020,Commercial,4702353
MT,Montana,2020,Industrial,4501861
MT,Montana,2020,Residential,5379965
MT,Montana,2021,Commercial,4906132
MT,Montana,2021,Industrial,4495983
MT,Montana,2021,Residential,5559446
MT,Montana,2022,Commercial,5019659
MT,Montana,2022,Industrial,4669625
MT,Montana,2022,Residential,5894499
MT,Montana,2023,Commercial,5063035
MT,Montana,2023,Industrial,4686142
MT,Montana,2023,Residential,5755522
MT,Montana,2024,Commercial,5034278
MT,Montana,2024,Industrial,4832494
MT,Montana,2024,Residential,5700241
NC,North Carolina,1990,Commercial,23834909
NC,North Carolina,1990,Industrial,31264700
NC,North Carolina,1990,Residential,33144040
NC,North Carolina,1991,Commercial,24675721
NC,North Carolina,1991,Industrial,31514220
NC,North Carolina,1991,Residential,34390834
NC,North Carolina,1992,Commercial,25142413
NC,North Carolina,1992,Industrial,32521880
NC,North Carolina,1992,Residential,34761066
NC,North Carolina,1993,Commercial,26747461
NC,North Carolina,1993,Industrial,33487659
NC,North Carolina,1993,Residential,37742397
NC,North Carolina,1994,Commercial,27457860
NC,North Carolina,1994,Industrial,33307132
NC,North Carolina,1994,Residential,37206780
NC,North Carolina,1995,Commercial,29194750
NC,North Carolina,1995,Industrial,34062921
NC,North Carolina,1995,Residential,39506250
NC,North Carolina,1996,Commercial,30662155
NC,North Carolina,1996,Industrial,34141749
NC,North Carolina,1996,Residential,41591843
NC,North Carolina,1997,Commercial,31388363
NC,North Carolina,1997,Industrial,35095124
NC,North Carolina,1997,Residential,40611106
NC,North Carolina,1998,Commercial,33637195
NC,North Carolina,1998,Industrial,34985931
NC,North Carolina,1998,Residential,42890314
NC,North Carolina,1999,Commercial,35068684
NC,North Carolina,1999,Industrial,34164871
NC,North Carolina,1999,Residential,43648445
NC,North Carolina,2000,Commercial,36858836
NC,North Carolina,2000,Industrial,34251859
NC,North Carolina,2000,Residential,46536517
NC,North Carolina,2001,Commercial,37744147
NC,North Carolina,2001,Industrial,32931139
NC,North Carolina,2001,Residential,46200716
NC,North Carolina,2002,Commercial,39276813
NC,North Carolina,2002,Industrial,31381089
NC,North Carolina,2002,Residential,49854417
NC,North Carolina,2003,Commercial,41672018
NC,North Carolina,2003,Industrial,30314336
NC,North Carolina,2003,Residential,49348767
NC,North Carolina,2004,Commercial,42864261
NC,North Carolina,2004,Industrial,31075166
NC,North Carolina,2004,Residential,51717380
NC,North Carolina,2005,Commercial,44161328
NC,North Carolina,2005,Industrial,30101279
NC,North Carolina,2005,Residential,54072734
NC,North Carolina,2006,Commercial,44584705
NC,North Carolina,2006,Industrial,29262947
NC,North Carolina,2006,Residential,52851296
NC,North Carolina,2007,Commercial,46806862
NC,North Carolina,2007,Industrial,28978399
NC,North Carolina,2007,Residential,56095471
NC,North Carolina,2008,Commercial,46540296
NC,North Carolina,2008,Industrial,27772662
NC,North Carolina,2008,Residential,55751201
NC,North Carolina,2009,Commercial,46240476
NC,North Carolina,2009,Industrial,25099682
NC,North Carolina,2009,Residential,56311126
NC,North Carolina,2010,Commercial,47931940
NC,North Carolina,2010,Industrial,26315850
NC,North Carolina,2010,Residential,62160107
NC,North Carolina,2011,Commercial,46467228
NC,North Carolina,2011,Industrial,26554615
NC,North Carolina,2011,Residential,58055878
NC,North Carolina,2012,Commercial,46510125
NC,North Carolina,2012,Industrial,26896123
NC,North Carolina,2012,Residential,54671521
NC,North Carolina,2013,Commercial,46648766
NC,North Carolina,2013,Industrial,26872437
NC,North Carolina,2013,Residential,56251297
NC,North Carolina,2014,Commercial,47509563
NC,North Carolina,2014,Industrial,26964549
NC,North Carolina,2014,Residential,58649994
NC,North Carolina,2015,Commercial,48236147
NC,North Carolina,2015,Industrial,27701168
NC,North Carolina,2015,Residential,57901557
NC,North Carolina,2016,Commercial,48604221
NC,North Carolina,2016,Industrial,27336887
NC,North Carolina,2016,Residential,58456809
NC,North Carolina,2017,Commercial,47890455
NC,North Carolina,2017,Industrial,27393364
NC,North Carolina,2017,Residential,56133960
NC,North Carolina,2018,Commercial,49298402
NC,North Carolina,2018,Industrial,27353560
NC,North Carolina,2018,Residential,61622454
NC,North Carolina,2019,Commercial,49173038
NC,North Carolina,2019,Industrial,27391009
NC,North Carolina,2019,Residential,59852793
NC,North Carolina,2020,Commercial,45905051
NC,North Carolina,2020,Industrial,25828233
NC,North Carolina,2020,Residential,58641572
NC,North Carolina,2021,Commercial,47714832
NC,North Carolina,2021,Industrial,27049367
NC,North Carolina,2021,Residential,60914684
NC,North Carolina,2022,Commercial,49228797
NC,North Carolina,2022,Industrial,27519330
NC,North Carolina,2022,Residential,62443953
NC,North Carolina,2023,Commercial,48196906
NC,North Carolina,2023,Industrial,26143974
NC,North Carolina,2023,Residential,58737520
NC,North Carolina,2024,Commercial,49524269
NC,North Carolina,2024,Industrial,25622927
NC,North Carolina,2024,Residential,61744942
ND,North Dakota,1990,Commercial,1794510
ND,North Dakota,1990,Industrial,1759711
ND,North Dakota,1990,Residential,2954024
ND,North Dakota,1991,Commercial,1875987
ND,North Dakota,1991,Industrial,1762080
ND,North Dakota,1991,Residential,3096207
ND,North Dakota,1992,Commercial,1752214
ND,North Dakota,1992,Industrial,1835482
ND,North Dakota,1992,Residential,3020003
ND,North Dakota,1993,Commercial,1830759
ND,North Dakota,1993,Industrial,1904643
ND,North Dakota,1993,Residential,3209081
ND,North Dakota,1994,Commercial,1884264
ND,North Dakota,1994,Industrial,2011279
ND,North Dakota,1994,Residential,3242829
ND,North Dakota,1995,Commercial,2237223
ND,North Dakota,1995,Industrial,1771328
ND,North Dakota,1995,Residential,3383623
ND,North Dakota,1996,Commercial,2377747
ND,North Dakota,1996,Industrial,1835276
ND,North Dakota,1996,Residential,3601630
ND,North Dakota,1997,Commercial,2299844
ND,North Dakota,1997,Industrial,2076353
ND,North Dakota,1997,Residential,3436886
ND,North Dakota,1998,Commercial,2305227
ND,North Dakota,1998,Industrial,2187096
ND,North Dakota,1998,Residential,3272102
ND,North Dakota,1999,Commercial,2349844
ND,North Dakota,1999,Industrial,3012524
ND,North Dakota,1999,Residential,3306676
ND,North Dakota,2000,Commercial,2554044
ND,North Dakota,2000,Industrial,3031306
ND,North Dakota,2000,Residential,3390036
ND,North Dakota,2001,Commercial,3070650
ND,North Dakota,2001,Industrial,2753243
ND,North Dakota,2001,Residential,3479809
ND,North Dakota,2002,Commercial,3403944
ND,North Dakota,2002,Industrial,2635775
ND,North Dakota,2002,Residential,3663885
ND,North Dakota,2003,Commercial,3800069
ND,North Dakota,2003,Industrial,2953603
ND,North Dakota,2003,Residential,3707436
ND,North Dakota,2004,Commercial,3843141
ND,North Dakota,2004,Industrial,3010478
ND,North Dakota,2004,Residential,3662781
ND,North Dakota,2005,Commercial,3993818
ND,North Dakota,2005,Industrial,3050163
ND,North Dakota,2005,Residential,3796009
ND,North Dakota,2006,Commercial,4126550
ND,North Dakota,2006,Industrial,3265648
ND,North Dakota,2006,Residential,3853040
ND,North Dakota,2007,Commercial,4214689
ND,North Dakota,2007,Industrial,3623722
ND,North Dakota,2007,Residential,4067284
ND,North Dakota,2008,Commercial,4460087
ND,North Dakota,2008,Industrial,3696915
ND,North Dakota,2008,Residential,4259072
ND,North Dakota,2009,Commercial,4558194
ND,North Dakota,2009,Industrial,3641166
ND,North Dakota,2009,Residential,4449220
ND,North Dakota,2010,Commercial,4714115
ND,North Dakota,2010,Industrial,3849552
ND,North Dakota,2010,Residential,4392596
ND,North Dakota,2011,Commercial,4866230
ND,North Dakota,2011,Industrial,4318558
ND,North Dakota,2011,Residential,4552228
ND,North Dakota,2012,Commercial,5108616
ND,North Dakota,2012,Industrial,5123582
ND,North Dakota,2012,Residential,4484758
ND,North Dakota,2013,Commercial,5685146
ND,North Dakota,2013,Industrial,5308975
ND,North Dakota,2013,Residential,5038846
ND,North Dakota,2014,Commercial,5403497
ND,North Dakota,2014,Industrial,7478721
ND,North Dakota,2014,Residential,5357514
ND,North Dakota,2015,Commercial,6278868
ND,North Dakota,2015,Industrial,6987538
ND,North Dakota,2015,Residential,4862542
ND,North Dakota,2016,Commercial,6346158
ND,North Dakota,2016,Industrial,7432732
ND,North Dakota,2016,Residential,4741298
ND,North Dakota,2017,Commercial,6529910
ND,North Dakota,2017,Industrial,8762211
ND,North Dakota,2017,Residential,4848305
ND,North Dakota,2018,Commercial,6835913
ND,North Dakota,2018,Industrial,8700422
ND,North Dakota,2018,Residential,5133171
ND,North Dakota,2019,Commercial,7035031
ND,North Dakota,2019,Industrial,9398793
ND,North Dakota,2019,Residential,5125431
ND,North Dakota,2020,Commercial,6641700
ND,North Dakota,2020,Industrial,10131201
ND,North Dakota,2020,Residential,5046551
ND,North Dakota,2021,Commercial,6808316
ND,North Dakota,2021,Industrial,11166390
ND,North Dakota,2021,Residential,4888401
ND,North Dakota,2022,Commercial,8392425
ND,North Dakota,2022,Industrial,11728548
ND,North Dakota,2022,Residential,5271904
ND,North Dakota,2023,Commercial,10854668
ND,North Dakota,2023,Industrial,12280355
ND,North Dakota,2023,Residential,5067156
ND,North Dakota,2024,Commercial,11309334
ND,North Dakota,2024,Industrial,13549609
ND,North Dakota,2024,Residential,4910755
NE,Nebraska,1990,Commercial,5086141
NE,Nebraska,1990,Industrial,4618083
NE,Nebraska,1990,Residential,6799606
NE,Nebraska,1991,Commercial,5291350
NE,Nebraska,1991,Industrial,4689782
NE,Nebraska,1991,Residential,7138298
NE,Nebraska,1992,Commercial,5266040
NE,Nebraska,1992,Industrial,4752476
NE,Nebraska,1992,Residential,6561472
NE,Nebraska,1993,Commercial,5471340
NE,Nebraska,1993,Industrial,4962540
NE,Nebraska,1993,Residential,7226029
NE,Nebraska,1994,Commercial,5808823
NE,Nebraska,1994,Industrial,5344841
NE,Nebraska,1994,Residential,7379419
NE,Nebraska,1995,Commercial,5986221
NE,Nebraska,1995,Industrial,5801512
NE,Nebraska,1995,Residential,7596719
NE,Nebraska,1996,Commercial,6271903
NE,Nebraska,1996,Industrial,6193276
NE,Nebraska,1996,Residential,7740905
NE,Nebraska,1997,Commercial,6500198
NE,Nebraska,1997,Industrial,6579572
NE,Nebraska,1997,Residential,7988645
NE,Nebraska,1998,Commercial,6594284
NE,Nebraska,1998,Industrial,6915665
NE,Nebraska,1998,Residential,8160194
NE,Nebraska,1999,Commercial,6661122
NE,Nebraska,1999,Industrial,6883423
NE,Nebraska,1999,Residential,7929449
NE,Nebraska,2000,Commercial,7040699
NE,Nebraska,2000,Industrial,7276085
NE,Nebraska,2000,Residential,8346035
NE,Nebraska,2001,Commercial,7232147
NE,Nebraska,2001,Industrial,7327582
NE,Nebraska,2001,Residential,8638208
NE,Nebraska,2002,Commercial,7383737
NE,Nebraska,2002,Industrial,7563454
NE,Nebraska,2002,Residential,8956037
NE,Nebraska,2003,Commercial,8582936
NE,Nebraska,2003,Industrial,8421411
NE,Nebraska,2003,Residential,8852219
NE,Nebraska,2004,Commercial,8501171
NE,Nebraska,2004,Industrial,8618024
NE,Nebraska,2004,Residential,8756735
NE,Nebraska,2005,Commercial,8848232
NE,Nebraska,2005,Industrial,8818503
NE,Nebraska,2005,Residential,9309209
NE,Nebraska,2006,Commercial,9005505
NE,Nebraska,2006,Industrial,8977280
NE,Nebraska,2006,Residential,9293507
NE,Nebraska,2007,Commercial,9396455
NE,Nebraska,2007,Industrial,9104398
NE,Nebraska,2007,Residential,9747547
NE,Nebraska,2008,Commercial,9441477
NE,Nebraska,2008,Industrial,9623918
NE,Nebraska,2008,Residential,9755626
NE,Nebraska,2009,Commercial,9314288
NE,Nebraska,2009,Industrial,9510967
NE,Nebraska,2009,Residential,9626939
NE,Nebraska,2010,Commercial,9532438
NE,Nebraska,2010,Industrial,10210349
NE,Nebraska,2010,Residential,10106673
NE,Nebraska,2011,Commercial,9139410
NE,Nebraska,2011,Industrial,10589701
NE,Nebraska,2011,Residential,9946973
NE,Nebraska,2012,Commercial,9232889
NE,Nebraska,2012,Industrial,11914907
NE,Nebraska,2012,Residential,9680143
NE,Nebraska,2013,Commercial,9387074
NE,Nebraska,2013,Industrial,11251372
NE,Nebraska,2013,Residential,10062159
NE,Nebraska,2014,Commercial,9525524
NE,Nebraska,2014,Industrial,10668406
NE,Nebraska,2014,Residential,10028238
NE,Nebraska,2015,Commercial,9307834
NE,Nebraska,2015,Industrial,10655107
NE,Nebraska,2015,Residential,9532132
NE,Nebraska,2016,Commercial,9306827
NE,Nebraska,2016,Industrial,11154176
NE,Nebraska,2016,Residential,9738351
NE,Nebraska,2017,Commercial,9293401
NE,Nebraska,2017,Industrial,11397616
NE,Nebraska,2017,Residential,9667990
NE,Nebraska,2018,Commercial,9553396
NE,Nebraska,2018,Industrial,10974088
NE,Nebraska,2018,Residential,10412008
NE,Nebraska,2019,Commercial,9456725
NE,Nebraska,2019,Industrial,10618560
NE,Nebraska,2019,Residential,10307905
NE,Nebraska,2020,Commercial,9090239
NE,Nebraska,2020,Industrial,11566353
NE,Nebraska,2020,Residential,10514944
NE,Nebraska,2021,Commercial,9260421
NE,Nebraska,2021,Industrial,12588380
NE,Nebraska,2021,Residential,10492369
NE,Nebraska,2022,Commercial,9618755
NE,Nebraska,2022,Industrial,13241701
NE,Nebraska,2022,Residential,10983649
NE,Nebraska,2023,Commercial,11260554
NE,Nebraska,2023,Industrial,11640095
NE,Nebraska,2023,Residential,10670550
NE,Nebraska,2024,Commercial,12885125
NE,Nebraska,2024,Industrial,11914906
NE,Nebraska,2024,Residential,10391014
NH,New Hampshire,1990,Commercial,2010427
NH,New Hampshire,1990,Industrial,3418391
NH,New Hampshire,1990,Residential,3444195
NH,New Hampshire,1991,Commercial,2029125
NH,New Hampshire,1991,Industrial,3265025
NH,New Hampshire,1991,Residential,3356705
NH,New Hampshire,1992,Commercial,2077227
NH,New Hampshire,1992,Industrial,3332745
NH,New Hampshire,1992,Residential,3428234
NH,New Hampshire,1993,Commercial,2122570
NH,New Hampshire,1993,Industrial,3099592
NH,New Hampshire,1993,Residential,3420322
NH,New Hampshire,1994,Commercial,3220992
NH,New Hampshire,1994,Industrial,2182353
NH,New Hampshire,1994,Residential,3430562
NH,New Hampshire,1995,Commercial,3225628
NH,New Hampshire,1995,Industrial,2286339
NH,New Hampshire,1995,Residential,3364430
NH,New Hampshire,1996,Commercial,3245865
NH,New Hampshire,1996,Industrial,2343740
NH,New Hampshire,1996,Residential,3429127
NH,New Hampshire,1997,Commercial,3280150
NH,New Hampshire,1997,Industrial,2371725
NH,New Hampshire,1997,Residential,3388586
NH,New Hampshire,1998,Commercial,3350640
NH,New Hampshire,1998,Industrial,2424867
NH,New Hampshire,1998,Residential,3400757
NH,New Hampshire,1999,Commercial,3603568
NH,New Hampshire,1999,Industrial,2516311
NH,New Hampshire,1999,Residential,3640161
NH,New Hampshire,2000,Commercial,3774447
NH,New Hampshire,2000,Industrial,2597404
NH,New Hampshire,2000,Residential,3656134
NH,New Hampshire,2001,Commercial,3910770
NH,New Hampshire,2001,Industrial,2482550
NH,New Hampshire,2001,Residential,3789290
NH,New Hampshire,2002,Commercial,4024499
NH,New Hampshire,2002,Industrial,2222292
NH,New Hampshire,2002,Residential,4002520
NH,New Hampshire,2003,Commercial,4317817
NH,New Hampshire,2003,Industrial,2402891
NH,New Hampshire,2003,Residential,4251834
NH,New Hampshire,2004,Commercial,4363073
NH,New Hampshire,2004,Industrial,2328498
NH,New Hampshire,2004,Residential,4281738
NH,New Hampshire,2005,Commercial,4575721
NH,New Hampshire,2005,Industrial,2173531
NH,New Hampshire,2005,Residential,4495376
NH,New Hampshire,2006,Commercial,4562553
NH,New Hampshire,2006,Industrial,2131193
NH,New Hampshire,2006,Residential,4400597
NH,New Hampshire,2007,Commercial,4569789
NH,New Hampshire,2007,Industrial,2173197
NH,New Hampshire,2007,Residential,4492870
NH,New Hampshire,2008,Commercial,4518095
NH,New Hampshire,2008,Industrial,2065243
NH,New Hampshire,2008,Residential,4393951
NH,New Hampshire,2009,Commercial,4440760
NH,New Hampshire,2009,Industrial,1836211
NH,New Hampshire,2009,Residential,4421522
NH,New Hampshire,2010,Commercial,4462438
NH,New Hampshire,2010,Industrial,1942167
NH,New Hampshire,2010,Residential,4485469
NH,New Hampshire,2011,Commercial,4478106
NH,New Hampshire,2011,Industrial,1936413
NH,New Hampshire,2011,Residential,4454088
NH,New Hampshire,2012,Commercial,4478420
NH,New Hampshire,2012,Industrial,1952633
NH,New Hampshire,2012,Residential,4439208
NH,New Hampshire,2013,Commercial,4516866
NH,New Hampshire,2013,Industrial,1972539
NH,New Hampshire,2013,Residential,4553871
NH,New Hampshire,2014,Commercial,4464530
NH,New Hampshire,2014,Industrial,1969064
NH,New Hampshire,2014,Residential,4510487
NH,New Hampshire,2015,Commercial,4491173
NH,New Hampshire,2015,Industrial,1981028
NH,New Hampshire,2015,Residential,4526948
NH,New Hampshire,2016,Commercial,4466192
NH,New Hampshire,2016,Industrial,2000357
NH,New Hampshire,2016,Residential,4438407
NH,New Hampshire,2017,Commercial,4389838
NH,New Hampshire,2017,Industrial,1955926
NH,New Hampshire,2017,Residential,4441497
NH,New Hampshire,2018,Commercial,4442560
NH,New Hampshire,2018,Industrial,1962711
NH,New Hampshire,2018,Residential,4641013
NH,New Hampshire,2019,Commercial,4280854
NH,New Hampshire,2019,Industrial,1923973
NH,New Hampshire,2019,Residential,4506830
NH,New Hampshire,2020,Commercial,4029709
NH,New Hampshire,2020,Industrial,1873446
NH,New Hampshire,2020,Residential,4790374
NH,New Hampshire,2021,Commercial,4106692
NH,New Hampshire,2021,Industrial,1928665
NH,New Hampshire,2021,Residential,4831911
NH,New Hampshire,2022,Commercial,4084625
NH,New Hampshire,2022,Industrial,1925183
NH,New Hampshire,2022,Residential,4808322
NH,New Hampshire,2023,Commercial,4050619
NH,New Hampshire,2023,Industrial,1925716
NH,New Hampshire,2023,Residential,4654978
NH,New Hampshire,2024,Commercial,4105167
NH,New Hampshire,2024,Industrial,1961351
NH,New Hampshire,2024,Residential,4847443
NJ,New Jersey,1990,Commercial,26838617
NJ,New Jersey,1990,Industrial,15040847
NJ,New Jersey,1990,Residential,20497980
NJ,New Jersey,1991,Commercial,27627097
NJ,New Jersey,1991,Industrial,15031232
NJ,New Jersey,1991,Residential,21539103
NJ,New Jersey,1992,Commercial,27403257
NJ,New Jersey,1992,Industrial,14687420
NJ,New Jersey,1992,Residential,20547017
NJ,New Jersey,1993,Commercial,28493042
NJ,New Jersey,1993,Industrial,14595879
NJ,New Jersey,1993,Residential,22042043
NJ,New Jersey,1994,Commercial,29357664
NJ,New Jersey,1994,Industrial,14251230
NJ,New Jersey,1994,Residential,22153557
NJ,New Jersey,1995,Commercial,29791577
NJ,New Jersey,1995,Industrial,13988821
NJ,New Jersey,1995,Residential,22469707
NJ,New Jersey,1996,Commercial,30152284
NJ,New Jersey,1996,Industrial,13602503
NJ,New Jersey,1996,Residential,22632226
NJ,New Jersey,1997,Commercial,29752874
NJ,New Jersey,1997,Industrial,13369139
NJ,New Jersey,1997,Residential,22286447
NJ,New Jersey,1998,Commercial,31127232
NJ,New Jersey,1998,Industrial,13339168
NJ,New Jersey,1998,Residential,23190705
NJ,New Jersey,1999,Commercial,32506105
NJ,New Jersey,1999,Industrial,13121470
NJ,New Jersey,1999,Residential,24550826
NJ,New Jersey,2000,Commercial,33112343
NJ,New Jersey,2000,Industrial,11811562
NJ,New Jersey,2000,Residential,24547336
NJ,New Jersey,2001,Commercial,34445279
NJ,New Jersey,2001,Industrial,12706552
NJ,New Jersey,2001,Residential,25491423
NJ,New Jersey,2002,Commercial,35429281
NJ,New Jersey,2002,Industrial,11475853
NJ,New Jersey,2002,Residential,27171374
NJ,New Jersey,2003,Commercial,36616281
NJ,New Jersey,2003,Industrial,12214748
NJ,New Jersey,2003,Residential,27367126
NJ,New Jersey,2004,Commercial,38073559
NJ,New Jersey,2004,Industrial,11209578
NJ,New Jersey,2004,Residential,28020125
NJ,New Jersey,2005,Commercial,39762419
NJ,New Jersey,2005,Industrial,11862286
NJ,New Jersey,2005,Residential,29973443
NJ,New Jersey,2006,Commercial,39437464
NJ,New Jersey,2006,Industrial,11330599
NJ,New Jersey,2006,Residential,28621556
NJ,New Jersey,2007,Commercial,40876070
NJ,New Jersey,2007,Industrial,11013372
NJ,New Jersey,2007,Residential,29751647
NJ,New Jersey,2008,Commercial,40569713
NJ,New Jersey,2008,Industrial,10537289
NJ,New Jersey,2008,Residential,29111023
NJ,New Jersey,2009,Commercial,39377041
NJ,New Jersey,2009,Industrial,8250104
NJ,New Jersey,2009,Residential,27832944
NJ,New Jersey,2010,Commercial,40122547
NJ,New Jersey,2010,Industrial,8428639
NJ,New Jersey,2010,Residential,30307268
NJ,New Jersey,2011,Commercial,39117745
NJ,New Jersey,2011,Industrial,8033254
NJ,New Jersey,2011,Residential,29398870
NJ,New Jersey,2012,Commercial,38340478
NJ,New Jersey,2012,Industrial,7762331
NJ,New Jersey,2012,Residential,28662958
NJ,New Jersey,2013,Commercial,38231099
NJ,New Jersey,2013,Industrial,7565722
NJ,New Jersey,2013,Residential,28544638
NJ,New Jersey,2014,Commercial,38154090
NJ,New Jersey,2014,Industrial,7516616
NJ,New Jersey,2014,Residential,27892582
NJ,New Jersey,2015,Commercial,38722730
NJ,New Jersey,2015,Industrial,7320398
NJ,New Jersey,2015,Residential,29142283
NJ,New Jersey,2016,Commercial,38672407
NJ,New Jersey,2016,Industrial,7293070
NJ,New Jersey,2016,Residential,29090726
NJ,New Jersey,2017,Commercial,37971404
NJ,New Jersey,2017,Industrial,7343012
NJ,New Jersey,2017,Residential,27761879
NJ,New Jersey,2018,Commercial,38807065
NJ,New Jersey,2018,Industrial,7369106
NJ,New Jersey,2018,Residential,29530689
NJ,New Jersey,2019,Commercial,38012684
NJ,New Jersey,2019,Industrial,6990063
NJ,New Jersey,2019,Residential,28612555
NJ,New Jersey,2020,Commercial,35315617
NJ,New Jersey,2020,Industrial,6735377
NJ,New Jersey,2020,Residential,29676857
NJ,New Jersey,2021,Commercial,36137241
NJ,New Jersey,2021,Industrial,6593424
NJ,New Jersey,2021,Residential,30090371
NJ,New Jersey,2022,Commercial,37374037
NJ,New Jersey,2022,Industrial,6753844
NJ,New Jersey,2022,Residential,30062192
NJ,New Jersey,2023,Commercial,36082758
NJ,New Jersey,2023,Industrial,6223834
NJ,New Jersey,2023,Residential,28414871
NJ,New Jersey,2024,Commercial,37086504
NJ,New Jersey,2024,Industrial,6351180
NJ,New Jersey,2024,Residential,29692962
NM,New Mexico,1990,Commercial,4464122
NM,New Mexico,1990,Industrial,4412883
NM,New Mexico,1990,Residential,3565532
NM,New Mexico,1991,Commercial,4532876
NM,New Mexico,1991,Industrial,4546441
NM,New Mexico,1991,Residential,3665112
NM,New Mexico,1992,Commercial,4629914
NM,New Mexico,1992,Industrial,4608808
NM,New Mexico,1992,Residential,3791300
NM,New Mexico,1993,Commercial,4759364
NM,New Mexico,1993,Industrial,4816121
NM,New Mexico,1993,Residential,3884263
NM,New Mexico,1994,Commercial,4969552
NM,New Mexico,1994,Industrial,5184192
NM,New Mexico,1994,Residential,4079696
NM,New Mexico,1995,Commercial,5094369
NM,New Mexico,1995,Industrial,5650560
NM,New Mexico,1995,Residential,4124028
NM,New Mexico,1996,Commercial,5295854
NM,New Mexico,1996,Industrial,5920823
NM,New Mexico,1996,Residential,4328452
NM,New Mexico,1997,Commercial,5440427
NM,New Mexico,1997,Industrial,6186941
NM,New Mexico,1997,Residential,4501977
NM,New Mexico,1998,Commercial,5703424
NM,New Mexico,1998,Industrial,6185578
NM,New Mexico,1998,Residential,4641931
NM,New Mexico,1999,Commercial,5891731
NM,New Mexico,1999,Industrial,5957242
NM,New Mexico,1999,Residential,4649203
NM,New Mexico,2000,Commercial,6673562
